image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,ood_slice,origin_url,notes,provenance_notes,resolved_source_path,photo_url,taxon_name,query,photo_id,license_code,attribution,sha256,width,height,contrast,source_backend
ow_0169,staged_external:docs/demo_assets/open_world_router/images/ow_0169_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/353270378,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=644623516; observation=https://www.inaturalist.org/observations/353270378; license=cc-by-nc; attribution=(c) Jennifer A-M, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0169_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/644623516/large.jpg,Fungi,mold fungus,644623516,cc-by-nc,"(c) Jennifer A-M, some rights reserved (CC BY-NC)",c1442faa600268b3044695603dd500e8d542ce1a67513050d8b4fdae8ab78223,771,1024,55.66,inaturalist
ow_0170,staged_external:docs/demo_assets/open_world_router/images/ow_0170_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/351542112,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=641531454; observation=https://www.inaturalist.org/observations/351542112; license=cc-by-nc; attribution=(c) ahoppe2025, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0170_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/641531454/large.jpg,Fungi,mold fungus,641531454,cc-by-nc,"(c) ahoppe2025, some rights reserved (CC BY-NC)",88085808b2e662096e22b3821cba1fe91a5a538b212e45bb72aa3293565bc9ae,638,1024,60.84,inaturalist
ow_0171,staged_external:docs/demo_assets/open_world_router/images/ow_0171_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/351062543,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=640600521; observation=https://www.inaturalist.org/observations/351062543; license=cc-by-nc; attribution=(c) Sarah Sun, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0171_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/640600521/large.jpg,Fungi,mold fungus,640600521,cc-by-nc,"(c) Sarah Sun, some rights reserved (CC BY-NC)",789a312602557a3b779b967007c32040eb497e5895bfd38cf6a03ff13079eec0,768,1024,54.68,inaturalist
ow_0172,staged_external:docs/demo_assets/open_world_router/images/ow_0172_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/350399366,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=639324362; observation=https://www.inaturalist.org/observations/350399366; license=cc-by-nc; attribution=(c) arecaceae017, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0172_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/639324362/large.jpg,Fungi,mold fungus,639324362,cc-by-nc,"(c) arecaceae017, some rights reserved (CC BY-NC)",b0c2323f1d0cd874f8c41c13c6797db39a9cc54dc0dcd89115d553fe34c1cc1d,768,1024,53.38,inaturalist
ow_0173,staged_external:docs/demo_assets/open_world_router/images/ow_0173_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/350113509,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=638758295; observation=https://www.inaturalist.org/observations/350113509; license=cc-by-nc; attribution=(c) Avery Kailey, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0173_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/638758295/large.jpg,Fungi,mold fungus,638758295,cc-by-nc,"(c) Avery Kailey, some rights reserved (CC BY-NC)",19680110d15d21447d01b69b756ceb0e4c6eb61f66117ee5c6f3bdaf9ae9267e,595,1024,35.77,inaturalist
ow_0174,staged_external:docs/demo_assets/open_world_router/images/ow_0174_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/347535351,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=633683486; observation=https://www.inaturalist.org/observations/347535351; license=; attribution=(c) Doreen Bolnick, all rights reserved",docs/demo_assets/open_world_router/images/ow_0174_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/633683486/large.jpg,Fungi,mold fungus,633683486,,"(c) Doreen Bolnick, all rights reserved",381b363620d7c3166f9456cd26dc2e01b3fe83eba7c4fc00874b065918009211,768,1024,52.38,inaturalist
ow_0175,staged_external:docs/demo_assets/open_world_router/images/ow_0175_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/344989207,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=628646917; observation=https://www.inaturalist.org/observations/344989207; license=; attribution=(c) Connor Cunningham, all rights reserved",docs/demo_assets/open_world_router/images/ow_0175_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/628646917/large.jpg,Fungi,mold fungus,628646917,,"(c) Connor Cunningham, all rights reserved",ad1dcba33315c8e347d3d057e8715b18ca94a40a15d19b30af150c9355ca3b1a,1024,768,57.83,inaturalist
ow_0176,staged_external:docs/demo_assets/open_world_router/images/ow_0176_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/344600439,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=627902202; observation=https://www.inaturalist.org/observations/344600439; license=; attribution=(c) Julie Badger (Beenken), all rights reserved",docs/demo_assets/open_world_router/images/ow_0176_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/627902202/large.jpg,Fungi,mold fungus,627902202,,"(c) Julie Badger (Beenken), all rights reserved",9a3e951fa15af0cb9ace1aeaff9a09c986a91e58107304272f7cc037d8094169,1024,1024,54.41,inaturalist
ow_0177,staged_external:docs/demo_assets/open_world_router/images/ow_0177_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/342008760,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=622729291; observation=https://www.inaturalist.org/observations/342008760; license=cc-by; attribution=(c) thenaturekid2827, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0177_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/622729291/large.jpg,Fungi,mold fungus,622729291,cc-by,"(c) thenaturekid2827, some rights reserved (CC BY)",6e4f46eb4fa47fbf8232ae045acaf3f7a3664e6b0bf3b07e8b5be13e4dafe265,1024,768,55.78,inaturalist
ow_0178,staged_external:docs/demo_assets/open_world_router/images/ow_0178_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/341514654,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=621727474; observation=https://www.inaturalist.org/observations/341514654; license=cc-by-nc; attribution=(c) sls42, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0178_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/621727474/large.jpg,Fungi,mold fungus,621727474,cc-by-nc,"(c) sls42, some rights reserved (CC BY-NC)",e33a8003553fea14da4d4ca8603ef69b9b386d4367d29ccafd9e0703612a9892,1024,768,65.32,inaturalist
ow_0179,staged_external:docs/demo_assets/open_world_router/images/ow_0179_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/339366423,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=617340808; observation=https://www.inaturalist.org/observations/339366423; license=cc-by-nc; attribution=(c) Ben Gruver, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0179_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/617340808/large.jpg,Fungi,mold fungus,617340808,cc-by-nc,"(c) Ben Gruver, some rights reserved (CC BY-NC)",5e83bc5d7c39be3620bf8f395fbed0a918e770a6af4e3a382fd616fe5ddb7e0b,1024,785,39.44,inaturalist
ow_0180,staged_external:docs/demo_assets/open_world_router/images/ow_0180_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/339305836,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=617216329; observation=https://www.inaturalist.org/observations/339305836; license=; attribution=(c) el_nutcase, all rights reserved",docs/demo_assets/open_world_router/images/ow_0180_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/617216329/large.jpg,Fungi,mold fungus,617216329,,"(c) el_nutcase, all rights reserved",761ba57d8dec6b6a94d7528d7ca19637ae7160b75a9383c8bf421bb77d478b33,768,1024,57.46,inaturalist
ow_0181,staged_external:docs/demo_assets/open_world_router/images/ow_0181_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/338389834,non-plant biological distractor; query=mold fungus; taxon=Fungi,"source=iNaturalist; photo_id=615371395; observation=https://www.inaturalist.org/observations/338389834; license=; attribution=(c) el_nutcase, all rights reserved",docs/demo_assets/open_world_router/images/ow_0181_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/615371395/large.jpg,Fungi,mold fungus,615371395,,"(c) el_nutcase, all rights reserved",0c64437cfbef0c5d9bb3d431cbdb6c2d7a73f69a4a2deb332390a56079be1ce8,769,1024,37.51,inaturalist
ow_0182,staged_external:docs/demo_assets/open_world_router/images/ow_0182_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/312405980,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=564040330; observation=https://www.inaturalist.org/observations/312405980; license=cc-by-nc; attribution=(c) Simon and Eunete, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0182_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/564040330/large.jpg,Insecta,insect close up,564040330,cc-by-nc,"(c) Simon and Eunete, some rights reserved (CC BY-NC)",e7f89554e81ca1e1174dc407ab2da14ac85a66cf4da86127396d5a25f82e2084,388,1024,42.66,inaturalist
ow_0183,staged_external:docs/demo_assets/open_world_router/images/ow_0183_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/246813783,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=364496009; observation=https://www.inaturalist.org/observations/246813783; license=cc-by-nc; attribution=(c) sandiegomike, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0183_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/364496009/large.jpeg,Insecta,insect close up,364496009,cc-by-nc,"(c) sandiegomike, some rights reserved (CC BY-NC)",bfda3dc2748cccbd38a096cfc39a930a757a79f0bb27bebc570a7c6a3fc9beca,768,1024,50.89,inaturalist
ow_0184,staged_external:docs/demo_assets/open_world_router/images/ow_0184_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/243879335,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=434935524; observation=https://www.inaturalist.org/observations/243879335; license=cc-by-nc; attribution=(c) ethanp14, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0184_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/434935524/large.jpg,Insecta,insect close up,434935524,cc-by-nc,"(c) ethanp14, some rights reserved (CC BY-NC)",db7d2974335034bc37b3003dd5763ef68a8ad8efca8da527c6bfb71d5034f46c,771,1024,52.20,inaturalist
ow_0185,staged_external:docs/demo_assets/open_world_router/images/ow_0185_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/238320635,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=424271673; observation=https://www.inaturalist.org/observations/238320635; license=cc-by-nc; attribution=(c) rojra, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0185_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/424271673/large.jpeg,Insecta,insect close up,424271673,cc-by-nc,"(c) rojra, some rights reserved (CC BY-NC)",930ff1a69f4032cb9879a281124c57717d40f14bb9d5a879608eb0e919182f91,768,1024,67.76,inaturalist
ow_0186,staged_external:docs/demo_assets/open_world_router/images/ow_0186_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/225456877,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=399733167; observation=https://www.inaturalist.org/observations/225456877; license=cc-by-nc; attribution=(c) oz_lite, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0186_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/399733167/large.jpg,Insecta,insect close up,399733167,cc-by-nc,"(c) oz_lite, some rights reserved (CC BY-NC)",5972f09b90d2aa74814b3908b20b9d265e7f47a5dd88c9549e7bbfa77d1e269e,1024,727,59.48,inaturalist
ow_0187,staged_external:docs/demo_assets/open_world_router/images/ow_0187_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/79328547,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=139595364; observation=https://www.inaturalist.org/observations/79328547; license=cc-by-nc; attribution=(c) billsis, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0187_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/139595364/large.jpeg,Insecta,insect close up,139595364,cc-by-nc,"(c) billsis, some rights reserved (CC BY-NC)",d3d69d050982107d97fb12040981dbb6d9da28cb58963f50787bd5d76b1e043a,1024,363,40.05,inaturalist
ow_0188,staged_external:docs/demo_assets/open_world_router/images/ow_0188_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/57781325,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=92195369; observation=https://www.inaturalist.org/observations/57781325; license=cc-by-nc; attribution=(c) pinkspoonbill, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0188_non_plant_distractor_non_plant.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/92195369/large.jpeg,Insecta,insect close up,92195369,cc-by-nc,"(c) pinkspoonbill, some rights reserved (CC BY-NC)",38b5ec94e98b0e12382df4d65c9993d536c48298c881a7e34a5df7c5a7238e4e,453,472,53.49,inaturalist
ow_0189,staged_external:docs/demo_assets/open_world_router/images/ow_0189_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973503,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236749; observation=https://www.inaturalist.org/observations/52973503; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0189_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236749/large.jpg,Insecta,insect close up,84236749,,"(c) Alexia Svejda, all rights reserved",bd00a76734ab3fd50eb811f71e6638044149a62ac86216130b8d168549819bac,771,514,42.54,inaturalist
ow_0190,staged_external:docs/demo_assets/open_world_router/images/ow_0190_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973501,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236744; observation=https://www.inaturalist.org/observations/52973501; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0190_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236744/large.jpg,Insecta,insect close up,84236744,,"(c) Alexia Svejda, all rights reserved",189ca09c1d5d5db07946675719f33328f08c4c9461dd23cb1a756fdc4d5d7203,688,459,34.15,inaturalist
ow_0191,staged_external:docs/demo_assets/open_world_router/images/ow_0191_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973490,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236726; observation=https://www.inaturalist.org/observations/52973490; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0191_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236726/large.jpg,Insecta,insect close up,84236726,,"(c) Alexia Svejda, all rights reserved",5da39efe8492f9d7b96c874640a148df0d41a74b1e1819f8cebff19eddf69818,541,361,57.12,inaturalist
ow_0192,staged_external:docs/demo_assets/open_world_router/images/ow_0192_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973486,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236717; observation=https://www.inaturalist.org/observations/52973486; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0192_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236717/large.jpg,Insecta,insect close up,84236717,,"(c) Alexia Svejda, all rights reserved",b9af82ee79c41ef70a9f1544d079637dff16e788211bf71aede0ae03538f5b94,568,795,58.66,inaturalist
ow_0193,staged_external:docs/demo_assets/open_world_router/images/ow_0193_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973481,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236711; observation=https://www.inaturalist.org/observations/52973481; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0193_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236711/large.jpg,Insecta,insect close up,84236711,,"(c) Alexia Svejda, all rights reserved",a2dc3cb1e23adecf1c34d7c36146fd53dd90e3bd683027cb8890c8411f5f340b,1024,682,44.03,inaturalist
ow_0194,staged_external:docs/demo_assets/open_world_router/images/ow_0194_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973474,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236698; observation=https://www.inaturalist.org/observations/52973474; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0194_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236698/large.jpg,Insecta,insect close up,84236698,,"(c) Alexia Svejda, all rights reserved",9b58a9a03137d830acc7e64039007fb04ffc8a6b6558205352da1f1bb7a52a05,1024,682,46.46,inaturalist
ow_0195,staged_external:docs/demo_assets/open_world_router/images/ow_0195_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973470,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236688; observation=https://www.inaturalist.org/observations/52973470; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0195_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236688/large.jpg,Insecta,insect close up,84236688,,"(c) Alexia Svejda, all rights reserved",c659edbd334b6b3ad61680f2c6fee57a7ee68ee9d3b76c0f79e4d2e65ee90125,1024,683,44.82,inaturalist
ow_0196,staged_external:docs/demo_assets/open_world_router/images/ow_0196_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973463,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236680; observation=https://www.inaturalist.org/observations/52973463; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0196_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236680/large.jpg,Insecta,insect close up,84236680,,"(c) Alexia Svejda, all rights reserved",303c93fc24b5ec00524fbb8e4a75138ee481003db7a530e893c88c229827edac,921,614,42.94,inaturalist
ow_0197,staged_external:docs/demo_assets/open_world_router/images/ow_0197_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973458,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236674; observation=https://www.inaturalist.org/observations/52973458; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0197_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236674/large.jpg,Insecta,insect close up,84236674,,"(c) Alexia Svejda, all rights reserved",235d55eb3f09d922db45cac9471ff24800c711e09ed1631cb823bf3d38b8340d,1024,683,40.92,inaturalist
ow_0198,staged_external:docs/demo_assets/open_world_router/images/ow_0198_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973456,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236667; observation=https://www.inaturalist.org/observations/52973456; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0198_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236667/large.jpg,Insecta,insect close up,84236667,,"(c) Alexia Svejda, all rights reserved",ac649169e6342b949fefd639f9f1e9f774489938b5e772eda124beb77b98d49d,1024,682,49.59,inaturalist
ow_0199,staged_external:docs/demo_assets/open_world_router/images/ow_0199_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973449,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236660; observation=https://www.inaturalist.org/observations/52973449; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0199_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236660/large.jpg,Insecta,insect close up,84236660,,"(c) Alexia Svejda, all rights reserved",35e96d8b56ea6f782a6ea02b8a4de458eee7dc233f97c91b1aaa4a32cb7daa4c,869,579,41.25,inaturalist
ow_0200,staged_external:docs/demo_assets/open_world_router/images/ow_0200_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973447,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236655; observation=https://www.inaturalist.org/observations/52973447; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0200_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236655/large.jpg,Insecta,insect close up,84236655,,"(c) Alexia Svejda, all rights reserved",2481700baa9ddd8f561f5d55aff651292aed70ce0a28df41d53a53a12ea0b172,830,553,31.62,inaturalist
ow_0201,staged_external:docs/demo_assets/open_world_router/images/ow_0201_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973440,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236650; observation=https://www.inaturalist.org/observations/52973440; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0201_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236650/large.jpg,Insecta,insect close up,84236650,,"(c) Alexia Svejda, all rights reserved",64cffdfa20c6bdc8504a137bed398975bbd8bcba8a6c8243035b72da05177cf9,823,549,46.57,inaturalist
ow_0202,staged_external:docs/demo_assets/open_world_router/images/ow_0202_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973433,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236638; observation=https://www.inaturalist.org/observations/52973433; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0202_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236638/large.jpg,Insecta,insect close up,84236638,,"(c) Alexia Svejda, all rights reserved",d14f4f336d235523e827761921dee1ae0f0297a7829625d01f30163627efb8a9,577,803,24.95,inaturalist
ow_0203,staged_external:docs/demo_assets/open_world_router/images/ow_0203_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973429,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236631; observation=https://www.inaturalist.org/observations/52973429; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0203_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236631/large.jpg,Insecta,insect close up,84236631,,"(c) Alexia Svejda, all rights reserved",809c32826701f114d72aee533f5063d8f5367de503872b395720ceebdc5dbca5,755,503,32.46,inaturalist
ow_0204,staged_external:docs/demo_assets/open_world_router/images/ow_0204_non_plant_distractor_non_plant.jpg,non_plant,non_plant,unknown,,"open-world negative; abstain or review expected, no supported disease label",non_plant_distractor,https://www.inaturalist.org/observations/52973424,non-plant insect distractor; query=insect close up; taxon=Insecta,"source=iNaturalist; photo_id=84236624; observation=https://www.inaturalist.org/observations/52973424; license=; attribution=(c) Alexia Svejda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0204_non_plant_distractor_non_plant.jpg,https://static.inaturalist.org/photos/84236624/large.jpg,Insecta,insect close up,84236624,,"(c) Alexia Svejda, all rights reserved",60ece76b53636318e5636de4e0a3807a3291b6ed351f07e289c4e989ef5a810a,1024,683,51.69,inaturalist
