adapter,target_role,slice_name,candidate_path,target_path,source_url,source_page,license,source_note,sha256,short_rationale,width,height,format,source_kind
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_Fig-2.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_Fig-2.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/Fig-2.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/Fig-2.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,75bcfcb736bcdabbf38a590620688985893c366548978ce1cee9e77d62e881a9,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",2048,1536,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_IMG_2061.JPG.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_IMG_2061.JPG.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/IMG_2061.JPG.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/IMG_2061.JPG.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,3939bedbdd597ee39fc74bf1a76772765082e4586ca4029a3169feadee1506a5,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1600,1200,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_IMG_3011.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_IMG_3011.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/IMG_3011.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/IMG_3011.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,a07add095885e0cb5193781fe287542029fdbfca1d73ab3f5acfb2532a3a4eaa,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1023,735,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_IMG_3192.JPG.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_IMG_3192.JPG.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/IMG_3192.JPG.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/IMG_3192.JPG.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,0fe6f9b56e0bfadf748293f8dc6e9328027e736b8198f4c543ff5f878196e11a,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1600,1600,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_L.peruv-assort.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_L.peruv-assort.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/L.peruv-assort.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/L.peruv-assort.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,22d3021cc9be391aad356bb3c4dc0de6239e6210da8b1d615776cefbaa73a02f,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",450,273,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_PxWBE.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_PxWBE.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/PxWBE.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/PxWBE.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,4b85bc7f2190422db15545e957571a2565341a932f7359eb02064b7b845b394d,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",2520,3780,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_curling-issues.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_curling-issues.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/curling-issues.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/curling-issues.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,3497d19ccb856dd22150a590b6ea43bb3eba0207243e1893bd1e704ffc27aeb0,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",3888,2592,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_depositphotos_120361722-stock-photo-tomato-leaf-closeup.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_depositphotos_120361722-stock-photo-tomato-leaf-closeup.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/depositphotos_120361722-stock-photo-tomato-leaf-closeup.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/depositphotos_120361722-stock-photo-tomato-leaf-closeup.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,db5f8daa4219ec01e73c7e9fc3bad8a67258d6e7d2fce16cd36d6297a070d411,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1024,720,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_depositphotos_143371585-stock-photo-tomato-leaf-closeup-isolate.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_depositphotos_143371585-stock-photo-tomato-leaf-closeup-isolate.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/depositphotos_143371585-stock-photo-tomato-leaf-closeup-isolated-on.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/depositphotos_143371585-stock-photo-tomato-leaf-closeup-isolated-on.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,e9fafd192f2d98d467fcf9615637f6163a5b6603c22f050e9d3223b29fc00184,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1600,1212,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_depositphotos_7182856-stock-photo-tomato-leaf.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_depositphotos_7182856-stock-photo-tomato-leaf.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/depositphotos_7182856-stock-photo-tomato-leaf.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/depositphotos_7182856-stock-photo-tomato-leaf.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,8f1cab1969de06a57c663fffe5464aeb75ed3b38d7ee737783e98aab07a6dbc6,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1023,735,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_flies.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_flies.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/flies.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/flies.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,9065172ad0176788c4341230bbd34e13434039e41fdca01da77cc962dea8f128,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",2592,3888,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_fpls-08-01602-g001.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_fpls-08-01602-g001.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/fpls-08-01602-g001.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/fpls-08-01602-g001.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,7de4d88e344f8f72f5b21472721f7c4df25deb57039a83e18ebe45c93a62955b,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",560,948,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_happier-inside.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_happier-inside.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/happier-inside.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/happier-inside.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,1a460f7033ec027d766a9758cb20df96eeac417d3dd9bcc63759286f2252ef94,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",2592,3888,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_img_1028.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_img_1028.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/img_1028.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/img_1028.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,f6443987dc175b21fd7f3864129e37980208ac2f5b64c33148b3e9b9e43a8b48,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",3264,2448,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_img_6635.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_img_6635.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/img_6635.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/img_6635.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,1dd93dc7abcf3b05cc0f68d372573886450c49a03c324eb4cf8539bb97f6a2ae,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",4000,3000,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_late_blight_tomato_leaf4x1200.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_late_blight_tomato_leaf4x1200.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/late_blight_tomato_leaf4x1200.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/late_blight_tomato_leaf4x1200.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,7ed2e67e726be123b973849cea4620092f35573c5156c779c1c5fef87d9ccaec,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1200,953,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_p1011399.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_p1011399.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/p1011399.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/p1011399.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,5ef0155f9cf25443d13bc35d71c659d0c7dbdfdad02d1d12573142dc2ce95c67,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",2000,2667,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_russian-2-319-dt-2010-leaves-high-tunnel-9-29-2014-c.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_russian-2-319-dt-2010-leaves-high-tunnel-9-29-2014-c.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/russian-2-319-dt-2010-leaves-high-tunnel-9-29-2014-c.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/russian-2-319-dt-2010-leaves-high-tunnel-9-29-2014-c.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,67fee2ee91add5373f3bdd4c52f92adb15277864c2f8f416c53be446f30ead2e,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",2758,1566,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_single-a-green-leaf-of-tomato-picture-id496662675_k_6_m_4966626.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_single-a-green-leaf-of-tomato-picture-id496662675_k_6_m_4966626.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/single-a-green-leaf-of-tomato-picture-id496662675%3Fk%3D6%26m%3D496662675%26s%3D612x612%26w%3D0%26h%3D6zKfv022H_9cLQSIR_kpcOAlTeg1eIVtLBbc80PQA7Y%3D.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/single-a-green-leaf-of-tomato-picture-id496662675%3Fk=6&m=496662675&s=612x612&w=0&h=6zKfv022H_9cLQSIR_kpcOAlTeg1eIVtLBbc80PQA7Y=.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,91a7140dcd6cf50ee2e7e89095b4b10da2554276c751bef20363a543e60172a7,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",612,508,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_stock-photo-leaves-of-tomato-plant-isolated-on-white-12085288.j.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_stock-photo-leaves-of-tomato-plant-isolated-on-white-12085288.j.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/stock-photo-leaves-of-tomato-plant-isolated-on-white-12085288.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/stock-photo-leaves-of-tomato-plant-isolated-on-white-12085288.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,d74f68edff7e6422ce148d1a574044649cb95c86bda82f951406d812682b6718,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1500,1101,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_stock-photo-tomato-leaves-close-up-macro-shot-isolated-on-white.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_stock-photo-tomato-leaves-close-up-macro-shot-isolated-on-white.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/stock-photo-tomato-leaves-close-up-macro-shot-isolated-on-white-background-78796204.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/stock-photo-tomato-leaves-close-up-macro-shot-isolated-on-white-background-78796204.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,1f4c83af039d3ffa8d0e40c482b09502d280265e5f3d8fad32f681679e2300b7,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",450,470,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_stock-vector-set-of-vector-elements-for-your-design-red-ripe-to.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_stock-vector-set-of-vector-elements-for-your-design-red-ripe-to.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/stock-vector-set-of-vector-elements-for-your-design-red-ripe-tomatoes-with-water-drops-tomato-leaves-and-tomato-203297116.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/stock-vector-set-of-vector-elements-for-your-design-red-ripe-tomatoes-with-water-drops-tomato-leaves-and-tomato-203297116.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,66f230d72907366fb6f4955def968a131228ddbfd974a3f91d1dd06698a3975a,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",450,470,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_tomato-leaf-20728368.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_tomato-leaf-20728368.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/tomato-leaf-20728368.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/tomato-leaf-20728368.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,2cbbe5c2398deec190a81edb0f5c3ee63e483586a0ecdf6d39d74e34cd703e4c,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1300,957,,plantdoc
tomato__leaf,ood,tomato_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\tomato__leaf\ood\tomato_failure_cases\plantdoc_plantdoc_train_Tomato_leaf_tomato-leaf-26180166.jpg.jpg,data\prepared_runtime_datasets\tomato__leaf\ood\tomato_failure_cases\internet_20260517_plantdoc_plantdoc_train_Tomato_leaf_tomato-leaf-26180166.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/tomato-leaf-26180166.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Tomato%20leaf/tomato-leaf-26180166.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,0107bd4cb932f1ab7e56701dcd5d8de0a8bf59dacca6332d6245ff42832702e1,"Tomato leaf OOD failure candidate: non-diagnostic, damaged, cluttered, partial, bad-lighting, abiotic, or unsupported symptom leaf view.",1300,1003,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_0008003-strawberry-leaf-veiner-large.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_0008003-strawberry-leaf-veiner-large.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/0008003-strawberry-leaf-veiner-large.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/0008003-strawberry-leaf-veiner-large.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,6549f6c7bc6c5742fd2618708c5793e6216e571826e1c0969032a89c0b3a6fbd,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",1280,1280,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_102_0829.JPG.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_102_0829.JPG.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/102_0829.JPG.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/102_0829.JPG.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,1e5a93bc24a6f212e605586d24c2128a213fca93f72438f6922cbfab51316097,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",1600,1081,,plantdoc
strawberry__leaf,ood,strawberry_failure_cases,data\internet_image_candidates\20260517_aads_ood_oe_readiness\strawberry__leaf\ood\strawberry_failure_cases\plantdoc_plantdoc_train_Strawberry_leaf_13400strawberry_leaves.jpg.jpg,data\prepared_runtime_datasets\strawberry__leaf\ood\strawberry_failure_cases\internet_20260517_plantdoc_plantdoc_train_Strawberry_leaf_13400strawberry_leaves.jpg.jpg,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/13400strawberry_leaves.jpg,https://github.com/pratikkayal/PlantDoc-Dataset/blob/master/train/Strawberry%20leaf/13400strawberry_leaves.jpg,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,PlantDoc GitHub dataset source; review repository LICENSE.txt before publication,ec1e573d81e48b3fa54bf861a9cd3019b669ad5c90bb70446bde8c1c81c6d803,"Strawberry leaf OOD failure candidate: cluttered, partial, damaged, or non-diagnostic strawberry leaf view.",700,469,,plantdoc
