image_id,expected_target,qc_status,qc_reason,replacement_action,source_path,final_path,sha256,width,height,contrast,expected_class,user_like_bucket,manual_review_note
demo_268,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\113.jpg,docs/demo_assets/m2_full_image_set/images/demo_268_grape_leaf.jpg,48fb8ea227916edde506a4e740a64f65929b744b1c458c558b9a1995921725ae,800,1000,29.58,üzüm_mildiyö_yaprak,clear,
demo_269,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 102.JPG,docs/demo_assets/m2_full_image_set/images/demo_269_grape_leaf.jpg,544c026a1f4a33a75b342f72a1d40b96db976b67112f7f68313d26b6329a19be,1266,764,22.05,üzüm_mildiyö_yaprak,clear,
demo_270,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 33 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_270_grape_leaf.jpg,16abb7b4aedb1549fff4456e4eb90a98c52cb146fa91bf5a82083d7cc7fcc649,732,642,40.29,üzüm_mildiyö_yaprak,difficult,
demo_271,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 190 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_271_grape_leaf.jpg,b1f3427362ff49ed49bf083961dd9830ebb3d2f9801154444939265215a71584,792,635,49.86,üzüm_mildiyö_yaprak,difficult,
demo_272,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 140 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_272_grape_leaf.jpg,f9fbc82e1227b1189d1c62d34e4c8d96a12eccff5c113ad3c713e70931171406,761,632,38.96,üzüm_mildiyö_yaprak,borderline,
demo_273,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 263 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_273_grape_leaf.jpg,5f910d51690a78869cd7531d8e8871914d49b0675d014b7f63b8fc8140e48332,876,622,44.08,üzüm_mildiyö_yaprak,clear,
demo_274,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 30 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_274_grape_leaf.jpg,0d372f9cfc17729d426a07da98f9fc6b0a2a98979fb79cdf9dc8a70dceb0c24b,629,622,45.82,üzüm_mildiyö_yaprak,clear,
demo_275,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 269 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_275_grape_leaf.jpg,2ffc921e7a0fb4d04cdfa38f2cc7d9e9de752f199c39db5655868cca5d0bdc38,1298,620,41.42,üzüm_mildiyö_yaprak,clear,
demo_276,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 288 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_276_grape_leaf.jpg,9c4a620a0750700ba3eca3d8c3b4c6ebe2d59273d9b2612d9e6a6bf12fd4f928,775,619,43.53,üzüm_mildiyö_yaprak,clear,
demo_277,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_mildiyö_yaprak\Bağ mildiyösü 31 (2).JPG,docs/demo_assets/m2_full_image_set/images/demo_277_grape_leaf.jpg,bacb3744b7248d285cdccf4c9a51bdb55e97633fa2e0899efc70ddc10c6fc49a,644,613,42.99,üzüm_mildiyö_yaprak,clear,
demo_278,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 20.JPG,docs/demo_assets/m2_full_image_set/images/demo_278_grape_leaf.jpg,833d6a62a418364df8d3dabbd0e6cae3d87bed9cf97e32c0e254d7ca984382a3,660,521,41.68,üzüm_yelpaze_virüsü_yaprak,clear,
demo_279,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 45.JPG,docs/demo_assets/m2_full_image_set/images/demo_279_grape_leaf.jpg,1f9978f83f5dcae5d0706bdc09b4e5b28dab945a59468ba41273b683d0ce3641,666,506,43.88,üzüm_yelpaze_virüsü_yaprak,clear,
demo_280,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 48.JPG,docs/demo_assets/m2_full_image_set/images/demo_280_grape_leaf.jpg,04ae933fdd29b704e1194df26ac4e898002e17574b3476b1cf222e222c58946c,656,475,56.28,üzüm_yelpaze_virüsü_yaprak,difficult,
demo_281,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 42.JPG,docs/demo_assets/m2_full_image_set/images/demo_281_grape_leaf.jpg,ab19b49fb42be27dc2b3301beb4c66b498e3cbb1a944df0d4dc1b2380ba8f0d3,390,452,39.39,üzüm_yelpaze_virüsü_yaprak,difficult,
demo_282,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 32.JPG,docs/demo_assets/m2_full_image_set/images/demo_282_grape_leaf.jpg,c2db9c5e53f737cb6aaae1c03c9bf0c31a24fb65f9e7733ad3c7dbb9fb0d41c5,376,351,44.26,üzüm_yelpaze_virüsü_yaprak,borderline,
demo_283,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 27.JPG,docs/demo_assets/m2_full_image_set/images/demo_283_grape_leaf.jpg,75eaa743efac90e1c304a0b38e9f8c425119c07357fa82c14b72782856a3b91c,336,367,56.26,üzüm_yelpaze_virüsü_yaprak,clear,
demo_284,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 206.JPG,docs/demo_assets/m2_full_image_set/images/demo_284_grape_leaf.jpg,6f783b5ae86c7e153a868ec9fe21290e162e68b03e20c4cf99b61bb70429d660,389,322,71.30,üzüm_yelpaze_virüsü_yaprak,clear,
demo_285,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 215.JPG,docs/demo_assets/m2_full_image_set/images/demo_285_grape_leaf.jpg,5f80c15f40fb7bf24fe2af214e33056108a45eb5e82c9a6ecb0e6b71cce334e8,318,596,34.89,üzüm_yelpaze_virüsü_yaprak,clear,
demo_286,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 105.JPG,docs/demo_assets/m2_full_image_set/images/demo_286_grape_leaf.jpg,a1e6d93cda1fac8dbb240ef251bd74e3b074a2d3bc4f9ae3f7a19a105ccce088,457,306,43.75,üzüm_yelpaze_virüsü_yaprak,clear,
demo_287,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_yelpaze_virüsü_yaprak\Asma yelpaze yaprak virüsü 36.JPG,docs/demo_assets/m2_full_image_set/images/demo_287_grape_leaf.jpg,206669e10303aaaf33b10b0b139f984f62d46992aa901cbeed16b010cea16df0,305,331,41.56,üzüm_yelpaze_virüsü_yaprak,clear,
demo_288,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\continual\üzüm_külleme_yaprak\1009.jpg,docs/demo_assets/m2_full_image_set/images/demo_288_grape_leaf.jpg,9026bac1f50de99aa310444f4eadfa62163c1f4d7bc8109b26e83a14edd24545,800,1000,77.43,üzüm_külleme_yaprak,clear,
demo_289,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\continual\üzüm_külleme_yaprak\1015.jpg,docs/demo_assets/m2_full_image_set/images/demo_289_grape_leaf.jpg,3ee19ef0e29c66666a035717d8ade649ba8060ce2a9ca8c674ee41a5867e8157,800,1000,73.10,üzüm_külleme_yaprak,clear,
demo_290,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\continual\üzüm_külleme_yaprak\1025.jpg,docs/demo_assets/m2_full_image_set/images/demo_290_grape_leaf.jpg,b27aa864374a7cac96bbe9ed198828e7090934f6ef1f2bac32bf897d6b20c27e,800,1000,79.47,üzüm_külleme_yaprak,difficult,
demo_291,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\continual\üzüm_külleme_yaprak\1041.jpg,docs/demo_assets/m2_full_image_set/images/demo_291_grape_leaf.jpg,a973a106111e63fa89f0e63c6548a5d57077c4b7f4a3bcd294aeb8eee47b4a2e,800,1000,69.68,üzüm_külleme_yaprak,difficult,
demo_292,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\continual\üzüm_külleme_yaprak\1047.jpg,docs/demo_assets/m2_full_image_set/images/demo_292_grape_leaf.jpg,3cbb556622deac1c8295f2266ce9d2ba5760c80b607eb76dc0be8aa244af6641,800,1000,62.83,üzüm_külleme_yaprak,borderline,
demo_293,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\continual\üzüm_külleme_yaprak\1057.jpg,docs/demo_assets/m2_full_image_set/images/demo_293_grape_leaf.jpg,80a53086e64f2305138e8e999170f850f95c20f2ec5d38a6b97fa34bc9ad7591,800,1000,71.58,üzüm_külleme_yaprak,clear,
demo_294,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\continual\üzüm_külleme_yaprak\1063.jpg,docs/demo_assets/m2_full_image_set/images/demo_294_grape_leaf.jpg,7d53a9493cd1b2aae87e54ec064f6edc87497f27618a18d44796ef5c0cdd6612,800,1000,63.91,üzüm_külleme_yaprak,clear,
demo_295,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\continual\üzüm_külleme_yaprak\1073.jpg,docs/demo_assets/m2_full_image_set/images/demo_295_grape_leaf.jpg,9f1519fa3193ebb5d9deb3a4428a3dd57368f9e96b56f8afc868f75c16b577b6,800,1000,57.74,üzüm_külleme_yaprak,clear,
demo_296,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\761.jpg,docs/demo_assets/m2_full_image_set/images/demo_296_grape_leaf.jpg,0d440f2f30a96319b5ed8d6826120bb8943fa543ae95234176290c7f9e6980aa,800,1000,46.35,üzüm_antraknoz_yaprak,clear,
demo_297,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\778.jpg,docs/demo_assets/m2_full_image_set/images/demo_297_grape_leaf.jpg,a08be7a3131242d49e6b1bf54e5514e8410405d408b99f3982d6031dfb66f9cb,800,1000,46.96,üzüm_antraknoz_yaprak,clear,
demo_298,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\786.jpg,docs/demo_assets/m2_full_image_set/images/demo_298_grape_leaf.jpg,efe2653b2c076ef83295159287a5d55e5afee22e33e5fd373b9402f891065616,800,1000,49.90,üzüm_antraknoz_yaprak,clear,
demo_299,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\803.jpg,docs/demo_assets/m2_full_image_set/images/demo_299_grape_leaf.jpg,2cd340708d75b0f0c9baabd33015506fa52f84daf52e5db27adbf06eec3046d8,800,1000,55.32,üzüm_antraknoz_yaprak,clear,
demo_300,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\817.jpg,docs/demo_assets/m2_full_image_set/images/demo_300_grape_leaf.jpg,11cfcf457f26e54fb22ed8b5321db5020cbbfa735e1bd171314cac95fa44d08c,800,1000,55.05,üzüm_antraknoz_yaprak,difficult,
demo_301,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\833.jpg,docs/demo_assets/m2_full_image_set/images/demo_301_grape_leaf.jpg,666345fb1a8b062fd40343455e060d3b94970e789debc8bab8fc44a82d2c268c,800,1000,57.66,üzüm_antraknoz_yaprak,difficult,
demo_302,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\849.jpg,docs/demo_assets/m2_full_image_set/images/demo_302_grape_leaf.jpg,75c5a70e483be66754b454a5b0caa847f430963e9ed101ad6c79bab0f16fada6,800,1000,44.00,üzüm_antraknoz_yaprak,borderline,
demo_303,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\863.jpg,docs/demo_assets/m2_full_image_set/images/demo_303_grape_leaf.jpg,53ac524f7b4ad004d58a51db9e6753dd1a9d5b2d7471ecd51f5c23bece19a4ee,800,1000,51.35,üzüm_antraknoz_yaprak,clear,
demo_304,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_antraknoz_yaprak\880.jpg,docs/demo_assets/m2_full_image_set/images/demo_304_grape_leaf.jpg,503d129a1cc4818b3105ddc24ed7cd4a07aa8a154b89c29731bac7e608c7d44b,800,1000,54.38,üzüm_antraknoz_yaprak,clear,
demo_305,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_262.jpg,docs/demo_assets/m2_full_image_set/images/demo_305_strawberry_fruit.jpg,cf5f092261b2525ddc890b2b85b1f4d5e0fa872b4ae6b832725abef11feed5c1,419,419,59.19,strawberry_gray_mold_fruit,clear,
demo_306,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_265.jpg,docs/demo_assets/m2_full_image_set/images/demo_306_strawberry_fruit.jpg,ec490aab4ea34de2e98ac1a0475c74df97b36f6e3be1fcd2aadfa0ce5f0c2045,419,419,40.42,strawberry_gray_mold_fruit,clear,
demo_307,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_269.jpg,docs/demo_assets/m2_full_image_set/images/demo_307_strawberry_fruit.jpg,dfbb8994673ed3e08b6a112283d2e09d990ab797ac1962ca295f07d2f54e955b,419,419,68.76,strawberry_gray_mold_fruit,clear,
demo_308,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit106.jpg,docs/demo_assets/m2_full_image_set/images/demo_308_strawberry_fruit.jpg,d5ec26d2f3d2ebf67f5c94a7375ec91d62c953ff8b04956304e872fd4c779d6f,419,419,39.06,strawberry_powdery_mildew_fruit,clear,
demo_309,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_103.jpg,docs/demo_assets/m2_full_image_set/images/demo_309_strawberry_fruit.jpg,ba7b1fdc1e74f8191d0b3f7925a50e13ee404026a1b21ec2e2118264cfc7f16f,419,419,47.43,strawberry_powdery_mildew_fruit,clear,
demo_310,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_106.jpg,docs/demo_assets/m2_full_image_set/images/demo_310_strawberry_fruit.jpg,4bfa37afcc6b04140b545746c075cd188634570da8390c66471a5d01a6474c3e,419,419,43.93,strawberry_powdery_mildew_fruit,difficult,
demo_311,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_11.jpg,docs/demo_assets/m2_full_image_set/images/demo_311_strawberry_fruit.jpg,ce48f9f1aec077cffc955e74b7fd4ac42c53726a4690b2a8cb5c1b63826b8eea,419,419,37.23,strawberry_powdery_mildew_fruit,difficult,
demo_312,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_112.jpg,docs/demo_assets/m2_full_image_set/images/demo_312_strawberry_fruit.jpg,522b4743e54f6cf1f72881a08efd2b4f4e5822d80decee6c70091f6aa4d806ae,419,419,49.19,strawberry_powdery_mildew_fruit,borderline,
demo_313,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_119.jpg,docs/demo_assets/m2_full_image_set/images/demo_313_strawberry_fruit.jpg,a6c4ddb797ad53703c59c0a8d375b45293e4cc9254caa3e470500fb0b38b7abb,419,419,31.52,strawberry_powdery_mildew_fruit,clear,
demo_314,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_123.jpg,docs/demo_assets/m2_full_image_set/images/demo_314_strawberry_fruit.jpg,63d5e666c95f5225e9a1c88ea3934d097d2b2e964ccc2ac5f6ef318f01b5e1a9,419,419,52.29,strawberry_powdery_mildew_fruit,clear,
demo_315,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_16.jpg,docs/demo_assets/m2_full_image_set/images/demo_315_strawberry_fruit.jpg,e38f757a50d5153e794d5b586eec120b03293c33ef5731920aa95e8a3046dbd8,419,419,71.16,strawberry_powdery_mildew_fruit,clear,
demo_316,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_2.jpg,docs/demo_assets/m2_full_image_set/images/demo_316_strawberry_fruit.jpg,ba29fd3d899dbce269b86aea4760d998c3866d48a917346aa11967ae819b7ef8,419,419,49.61,strawberry_powdery_mildew_fruit,clear,
demo_317,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_powdery_mildew_fruit\powdery_mildew_fruit_25.jpg,docs/demo_assets/m2_full_image_set/images/demo_317_strawberry_fruit.jpg,422ee99f0facffa71f1a07deb7c5414ad8656db5a445ebfdf05c4b20caabfc6f,419,419,54.92,strawberry_powdery_mildew_fruit,clear,
demo_318,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_239.jpg,docs/demo_assets/m2_full_image_set/images/demo_318_strawberry_fruit.jpg,6aa27947bd03dd9c17c7839dbffa4e727288bccb94e6347d241c7aa249dede3d,1389,1547,49.81,strawberry_healthy_fruit,clear,
demo_319,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_245.jpg,docs/demo_assets/m2_full_image_set/images/demo_319_strawberry_fruit.jpg,b769624c7bb9fc818934332e6518888124e592601f500dd2e654a08eefbbf0bd,1323,1435,56.24,strawberry_healthy_fruit,clear,
demo_320,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_251.jpg,docs/demo_assets/m2_full_image_set/images/demo_320_strawberry_fruit.jpg,3681d243f10252e81f5abf3273759ddeb16e88ebdb348ea9ce411afa6060bb15,1740,1300,44.98,strawberry_healthy_fruit,difficult,
demo_321,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_343.jpg,docs/demo_assets/m2_full_image_set/images/demo_321_strawberry_fruit.jpg,079fbc58c529378edcc763962270df35360f43ddfb915f527250921d723f42af,1338,1169,38.48,strawberry_healthy_fruit,difficult,
demo_322,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_219.jpg,docs/demo_assets/m2_full_image_set/images/demo_322_strawberry_fruit.jpg,104e1919eb7b470d801ca109a01a827be74059b949819e862cef641fadd3c13f,1210,1070,47.01,strawberry_healthy_fruit,borderline,
demo_323,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_331.jpg,docs/demo_assets/m2_full_image_set/images/demo_323_strawberry_fruit.jpg,62f8eb60e17dd429bf9a4f4c37f25b67b81f4a8a701a499c8e83313842558e6e,1220,1035,32.98,strawberry_healthy_fruit,clear,
demo_324,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_264.jpg,docs/demo_assets/m2_full_image_set/images/demo_324_strawberry_fruit.jpg,409f5d1c24027cc67ce9250332a3c9d1ab6ce1aec29030bd8f2be5114e419c5f,1400,1019,37.25,strawberry_healthy_fruit,clear,
demo_325,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_254.jpg,docs/demo_assets/m2_full_image_set/images/demo_325_strawberry_fruit.jpg,a96168adf46fdd428db0b0fdd018718dda84e9c80754fe98899e3d78ac26d6de,1250,1010,40.92,strawberry_healthy_fruit,clear,
demo_326,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_209.jpg,docs/demo_assets/m2_full_image_set/images/demo_326_strawberry_fruit.jpg,e4a77466b7c91d6bf500ebf6ba4b2e8a3e66d4d267ae0d165262e82c629732fe,1135,994,39.96,strawberry_healthy_fruit,clear,
demo_327,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_212.jpg,docs/demo_assets/m2_full_image_set/images/demo_327_strawberry_fruit.jpg,0e32125d70e0c6b4b1fd90068ef965861bcc52274f64120f6ca2435d1e756bea,1288,989,28.33,strawberry_healthy_fruit,clear,
demo_328,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_231.jpg,docs/demo_assets/m2_full_image_set/images/demo_328_strawberry_fruit.jpg,5b1b916af60c7a90e3a79959a248e07e044907fd9325e253772c2ab864012089,947,1129,43.46,strawberry_healthy_fruit,clear,
demo_329,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_257.jpg,docs/demo_assets/m2_full_image_set/images/demo_329_strawberry_fruit.jpg,f0784155837d303f45e33fa8dd5cc2f4ca94d52c4e48861a17e98925baf1ce8a,947,1141,48.14,strawberry_healthy_fruit,clear,
demo_330,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_222.jpg,docs/demo_assets/m2_full_image_set/images/demo_330_strawberry_fruit.jpg,a500a7fbacb5340f067bbf0e30f861ccc37bd9e9ee4ec1acfb8ac2200b2e0312,1065,935,31.47,strawberry_healthy_fruit,difficult,
demo_331,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_349.jpg,docs/demo_assets/m2_full_image_set/images/demo_331_strawberry_fruit.jpg,eaa32e7435c33bc3fac66aa5596cfcb56562814c306a0085a16dd1e143780ce2,1016,923,37.01,strawberry_healthy_fruit,difficult,
demo_332,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_261.jpg,docs/demo_assets/m2_full_image_set/images/demo_332_strawberry_fruit.jpg,4a4a9c53a880888c689de9a11568421b6f4f1ffed6a25514c01e94c93783deeb,918,1264,40.53,strawberry_healthy_fruit,borderline,
demo_333,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_334.jpg,docs/demo_assets/m2_full_image_set/images/demo_333_strawberry_fruit.jpg,b6fb58593539ff82edeaa2d7b47195395d301361525fe4b670ed3907e6cfe682,1034,889,38.63,strawberry_healthy_fruit,clear,
demo_334,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_healthy_fruit\fresa_319.jpg,docs/demo_assets/m2_full_image_set/images/demo_334_strawberry_fruit.jpg,aa8b7ffc80a954130c5d843e3cc45f8d6b62309b8bbcb9fc3eba2bf679266ceb,877,919,32.40,strawberry_healthy_fruit,clear,
demo_335,strawberry__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_324.jpg,docs/demo_assets/m2_full_image_set/images/demo_335_strawberry_leaf.jpg,a055e6b5b32fd94281acc1323868b8bf5497693b7b049a12a37d3d0f60993a9a,419,419,51.17,strawberry_leaf_spot_leaf,clear,
demo_336,strawberry__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_327.jpg,docs/demo_assets/m2_full_image_set/images/demo_336_strawberry_leaf.jpg,ee9c4e20e94bf218d46082f095aa7dfdcf19bf6a301957513d7b08be1a217c46,419,419,27.15,strawberry_leaf_spot_leaf,clear,
demo_337,strawberry__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_330.jpg,docs/demo_assets/m2_full_image_set/images/demo_337_strawberry_leaf.jpg,3fb8567535a542f852c678f64ec159ba8f1acd1d441cb0b3ff2ad3e7d66fe6e6,419,419,34.50,strawberry_leaf_spot_leaf,clear,
demo_338,strawberry__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_333.jpg,docs/demo_assets/m2_full_image_set/images/demo_338_strawberry_leaf.jpg,2725bbea2dccc2216399127cd22f769658f7e2f21fb72e686292f5e3e3985928,419,419,67.44,strawberry_leaf_spot_leaf,clear,
